HMISParticipationID,ProjectID,HMISParticipationType,HMISParticipationStatusStartDate,HMISParticipationStatusEndDate,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"645","645",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"646","646",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"647","647",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"648","648",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"649","649",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"650","650",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"651","651",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"652","652",1,2018-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"653","653",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"655","655",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"656","656",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"657","657",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"658","658",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"659","659",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"660","660",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"661","661",0,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"662","662",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"663","663",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"664","664",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"665","665",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"666","666",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"667","667",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"668","668",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"669","669",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"671","671",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"672","672",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"673","673",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"675","675",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"676","676",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"677","677",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"678","678",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"679","679",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"680","680",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"681","681",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"682","682",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"683","683",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"684","684",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"685","685",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"686","686",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"687","687",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"688","688",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"690","690",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"691","691",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"692","692",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"693","693",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"694","694",0,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"695","695",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"696","696",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"697","697",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"698","698",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"699","699",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"700","700",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"701","701",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"702","702",1,2019-08-05,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"703","703",1,2019-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"704","704",1,2019-01-01,2023-02-28,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"705","705",1,2019-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"706","706",0,2019-06-24,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"707","707",1,2019-06-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"708","708",1,2019-07-05,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"709","709",0,2019-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"710","710",1,2019-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"711","711",1,2019-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"712","712",0,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"713","713",1,2018-07-20,,2023-09-30 23:23:54,2023-12-17 22:39:42,"27",,"42412"
"714","714",1,2019-09-01,2022-07-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"715","715",1,2019-10-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"716","716",1,2015-01-06,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"717","717",1,2020-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"718","718",1,2019-12-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"719","719",1,2019-12-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"720","720",1,2019-12-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"721","721",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"722","722",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"723","723",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"724","724",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"725","725",1,2020-01-01,2023-10-31,2023-09-30 23:23:54,2024-03-07 09:39:52,"227",,"42412"
"729","729",1,2020-01-01,2021-12-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"730","730",2,2019-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"732","732",0,2020-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"733","733",1,2017-03-13,,2023-09-30 23:23:54,2023-12-17 23:06:09,"27",,"42412"
"734","734",1,2020-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"736","736",1,2020-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"737","737",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"739","739",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"740","740",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"741","741",1,2020-01-01,2022-02-28,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"742","742",1,2020-03-26,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"744","744",1,2020-04-06,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"745","745",1,2020-09-23,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"747","747",1,2020-04-01,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"748","748",1,2020-04-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"749","749",1,2020-04-01,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"750","750",1,2020-04-15,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"751","751",1,2020-04-02,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"752","752",1,2020-04-02,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"753","753",1,2020-04-23,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"756","756",1,2012-12-27,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"757","757",1,2020-05-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"758","758",1,2020-04-20,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"759","759",1,2020-05-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"760","760",1,2020-04-15,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"761","761",1,2020-05-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"763","763",1,2020-05-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"764","764",1,2020-04-02,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"766","766",1,2020-04-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"767","767",1,2020-05-18,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"768","768",1,2020-04-02,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"769","769",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"770","770",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"771","771",1,2020-04-17,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"772","772",1,2020-10-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"773","773",1,2020-02-01,2023-08-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"774","774",1,2020-03-09,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"775","775",1,2020-05-18,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"778","778",1,2020-04-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"779","779",1,2020-05-11,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"781","781",1,2020-10-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"782","782",0,2019-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"783","783",1,2020-04-02,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"784","784",1,2020-05-27,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"785","785",2,2020-06-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"788","788",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"789","789",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"790","790",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"791","791",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"792","792",1,2020-04-13,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"793","793",1,2020-04-13,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"794","794",1,2020-06-01,2023-11-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"795","795",1,2020-06-22,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"796","796",1,2020-06-15,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"797","797",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"798","798",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"799","799",1,2020-05-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"800","800",1,2020-01-01,2022-12-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"803","803",1,2020-07-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"808","808",1,2020-04-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"809","809",1,2020-10-01,2023-03-07,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"810","810",1,2020-07-15,2023-02-28,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"811","811",1,2020-08-01,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"813","813",1,2020-07-31,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"816","816",1,2020-08-04,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"817","817",1,2020-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"819","819",1,2020-10-01,2023-06-15,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"820","820",1,2020-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"821","821",1,2020-10-01,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"822","822",1,2020-08-17,2022-09-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"823","823",1,2020-10-01,2022-03-02,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"824","824",1,2020-08-17,2022-12-05,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"825","825",1,2020-08-17,2022-10-24,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"826","826",1,2020-08-17,2022-09-22,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"827","827",1,2020-10-01,2023-01-12,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"828","828",1,2020-08-17,2022-09-29,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"831","831",1,2020-08-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"832","832",1,2020-09-01,2023-04-10,2023-09-30 23:23:54,2023-11-01 11:41:35,"27",,"42412"
"834","834",1,2020-10-01,2023-05-31,2023-09-30 23:23:54,2023-11-01 11:06:33,"27",,"42412"
"835","835",1,2020-06-22,2023-09-30,2023-09-30 23:23:54,2023-11-01 11:10:04,"27",,"42412"
"836","836",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"837","837",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"838","838",1,2020-01-01,2022-09-30,2023-09-30 23:23:54,2023-11-30 08:42:36,"424",,"42412"
"839","839",1,2020-09-01,2023-01-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"840","840",1,2020-09-01,2022-07-15,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"841","841",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"842","842",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"843","843",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"844","844",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"845","845",1,2020-07-01,2023-04-08,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"846","846",1,2020-10-01,2023-04-16,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"847","847",1,2020-09-01,2022-09-07,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"848","848",1,2020-10-01,2022-05-23,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"849","849",1,2020-06-23,2022-02-08,2023-09-30 23:23:54,2023-11-01 11:14:01,"27",,"42412"
"850","850",1,2020-10-01,2022-05-25,2023-09-30 23:23:54,2023-11-01 11:16:33,"27",,"42412"
"853","853",1,2020-09-01,2022-08-23,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"854","854",1,2020-10-01,2022-07-25,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"855","855",1,2020-09-15,2023-04-06,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"856","856",1,2020-10-01,2023-04-20,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"857","857",1,2020-06-23,2022-11-03,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"858","858",1,2020-06-23,2023-07-28,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"860","860",1,2020-10-01,2023-09-18,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"861","861",1,2020-10-01,2022-09-02,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"862","862",1,2020-06-23,2022-06-14,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"863","863",1,2020-10-01,2022-03-15,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"864","864",1,2020-06-23,2022-10-03,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"865","865",1,2020-10-01,2022-04-04,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"868","868",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"869","869",1,2020-09-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"870","870",1,2020-10-01,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"871","871",1,2020-10-01,2023-08-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"872","872",1,2020-10-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"873","873",1,2020-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"874","874",1,2020-07-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"875","875",1,2020-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"876","876",1,2020-06-23,2023-06-27,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"877","877",1,2020-06-23,2023-06-27,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"878","878",1,2020-07-01,2022-03-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"879","879",1,2020-10-01,2023-04-26,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"881","881",1,2020-10-01,2022-07-11,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"884","884",1,2020-06-23,2022-11-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"885","885",1,2020-10-01,2022-07-19,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"887","887",1,2020-10-01,2022-07-29,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"888","888",1,2020-10-01,2022-01-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"889","889",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"890","890",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"891","891",1,2020-07-01,2023-04-05,2023-09-30 23:23:54,2023-11-08 10:54:27,"227",,"42412"
"2051","891",0,2023-04-06,,2023-11-08 10:55:09,2023-11-08 10:55:09,"227",,"42412"
"892","892",1,2020-07-01,2022-12-01,2023-09-30 23:23:54,2023-11-08 11:04:23,"227",,"42412"
"2052","892",0,2022-12-02,,2023-11-08 11:09:14,2023-11-08 11:09:14,"227",,"42412"
"894","894",1,2020-08-01,2023-09-19,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"895","895",1,2020-10-01,2023-09-18,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"896","896",1,2020-10-01,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"901","901",1,2020-06-23,2022-11-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"902","902",1,2020-10-01,2022-12-29,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"903","903",1,2020-10-01,2022-07-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"904","904",1,2020-08-01,2023-09-20,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"905","905",1,2020-10-01,2023-09-27,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"906","906",1,2020-01-01,2023-12-31,2023-09-30 23:23:54,2024-03-07 14:17:56,"227",,"42412"
"907","907",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"908","908",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"909","909",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"910","910",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"911","911",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"912","912",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"913","913",1,2020-10-01,2023-02-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"914","914",1,2020-10-01,2023-03-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"915","915",1,2020-10-01,2023-02-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"916","916",1,2020-06-23,2022-10-05,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"917","917",1,2020-06-23,2022-10-05,2023-09-30 23:23:54,2023-11-16 10:04:03,"27",,"42412"
"918","918",1,2020-06-23,2022-09-08,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"919","919",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"920","920",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"921","921",1,2020-10-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"922","922",1,2020-10-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"923","923",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"924","924",1,2020-11-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"925","925",1,2020-11-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"926","926",1,2020-10-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"930","930",1,2014-10-02,2022-03-31,2023-09-30 23:23:54,2024-04-15 11:12:01,"227",,"42412"
"931","931",1,2008-10-10,2022-06-15,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"933","933",1,2005-07-01,,2023-09-30 23:23:54,2023-12-17 22:52:16,"27",,"42412"
"934","934",1,2004-11-29,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"936","936",1,2012-12-14,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"937","937",2,2009-01-29,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"938","938",1,2005-07-20,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"939","939",1,2008-05-01,2022-02-28,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
