HMISParticipationID,ProjectID,HMISParticipationType,HMISParticipationStatusStartDate,HMISParticipationStatusEndDate,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"941","941",1,2016-07-27,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"942","942",1,2005-07-20,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"944","944",1,2013-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"951","951",1,2015-11-12,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"954","954",1,2013-10-16,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"955","955",1,2013-10-16,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"956","956",1,2005-07-09,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"958","958",1,2017-08-09,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"961","961",1,2019-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"963","963",1,2020-06-10,2021-12-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"964","964",1,2020-04-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"965","965",1,2020-06-23,2023-03-24,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"966","966",1,2020-12-01,2022-06-30,2023-09-30 23:23:54,2023-11-30 09:23:05,"424",,"42412"
"967","967",1,2020-11-19,2023-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"968","968",1,2020-11-19,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"969","969",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"970","970",1,2020-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"971","971",1,2020-09-08,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"972","972",1,2020-09-08,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"973","973",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"974","974",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"975","975",1,2020-08-08,2024-01-22,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"976","976",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"977","977",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"978","978",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"979","979",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"980","980",1,2020-10-01,2022-12-13,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"981","981",1,2020-10-01,2022-12-30,2023-09-30 23:23:54,2023-10-31 12:01:39,"27",,"42412"
"982","982",1,2020-10-01,2022-12-01,2023-09-30 23:23:54,2023-11-30 08:49:57,"424",,"42412"
"983","983",1,2020-10-01,2022-03-25,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"984","984",1,2020-10-01,2022-03-25,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"985","985",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"986","986",1,2020-10-01,2022-01-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"988","988",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"989","989",1,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"990","990",1,2021-02-05,2022-04-15,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"991","991",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-11-30 09:31:13,"424",,"42412"
"992","992",1,2020-10-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"993","993",2,2020-07-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"994","994",1,2021-01-26,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"995","995",0,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"996","996",1,2021-02-08,2023-05-01,2023-09-30 23:23:54,2023-12-18 16:26:05,"27",,"42412"
"2062","996",1,2023-12-13,,2023-12-11 16:56:05,2023-12-11 16:56:05,"227",,"42412"
"2063","996",0,2023-05-02,2023-12-12,2023-12-11 16:58:40,2023-12-18 16:26:16,"27",,"42412"
"997","997",1,2021-02-05,2022-04-15,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"998","998",1,2020-02-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"999","999",1,2020-12-01,2022-06-30,2023-09-30 23:23:54,2023-11-30 09:26:54,"424",,"42412"
"1000","1000",1,2021-02-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1001","1001",1,2021-02-01,2022-12-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1002","1002",1,2021-02-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1004","1004",1,2021-03-01,2022-04-11,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1005","1005",1,2021-04-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1006","1006",1,2020-11-01,2023-07-01,2023-09-30 23:23:54,2024-03-27 16:34:16,"227",,"42412"
"2104","1006",0,2023-07-02,2024-03-20,2024-03-27 16:35:06,2024-03-27 16:35:06,"227",,"42412"
"2105","1006",1,2024-03-21,,2024-03-27 16:35:17,2024-03-27 16:35:17,"227",,"42412"
"1007","1007",1,2020-11-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1008","1008",1,2020-11-01,2023-09-14,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1009","1009",1,2018-07-03,,2023-09-30 23:23:54,2023-12-17 22:46:29,"27",,"42412"
"1010","1010",1,2019-04-23,,2023-09-30 23:23:54,2023-12-17 22:26:03,"27",,"42412"
"1011","1011",2,2020-12-01,,2023-09-30 23:23:54,2024-07-29 14:54:54,"27",,"42412"
"1012","1012",1,2020-11-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1013","1013",1,2020-02-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1014","1014",1,2015-10-22,,2023-09-30 23:23:54,2023-12-14 10:39:20,"27",,"42412"
"1015","1015",0,2014-01-01,,2023-09-30 23:23:54,2024-07-18 14:58:55,"27",,"42412"
"1017","1017",2,2019-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1019","1019",0,2017-11-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1020","1020",0,2013-11-13,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1021","1021",1,2018-06-11,,2023-09-30 23:23:54,2023-12-17 22:14:56,"27",,"42412"
"1022","1022",0,2017-12-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1023","1023",1,2019-09-01,2024-04-01,2023-09-30 23:23:54,2024-06-05 16:45:42,"227",,"42412"
"1024","1024",0,2020-12-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1026","1026",1,2019-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1028","1028",1,2015-08-10,,2023-09-30 23:23:54,2023-12-17 22:18:42,"27",,"42412"
"1029","1029",1,2015-07-28,,2023-09-30 23:23:54,2023-12-17 22:54:58,"27",,"42412"
"1030","1030",1,2018-11-15,,2023-09-30 23:23:54,2023-12-17 22:57:00,"27",,"42412"
"1032","1032",1,2016-01-12,,2023-09-30 23:23:54,2023-12-17 22:28:05,"27",,"42412"
"1033","1033",0,2010-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1035","1035",0,2010-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1037","1037",1,2016-04-15,,2023-09-30 23:23:54,2023-12-17 22:30:04,"27",,"42412"
"1038","1038",1,2019-02-13,,2023-09-30 23:23:54,2023-12-17 22:31:07,"27",,"42412"
"1039","1039",0,2004-10-04,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1040","1040",0,2019-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1041","1041",1,2018-08-01,,2023-09-30 23:23:54,2023-12-17 22:45:45,"27",,"42412"
"1043","1043",0,2014-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1044","1044",1,2020-02-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1045","1045",1,2019-03-04,,2023-09-30 23:23:54,2023-12-17 23:04:08,"27",,"42412"
"1046","1046",0,2018-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1063","1063",0,2015-01-22,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1064","1064",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1065","1065",1,2021-07-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1066","1066",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1067","1067",2,2016-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1068","1068",2,2013-11-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1069","1069",0,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1072","1072",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1073","1073",1,2020-06-23,2022-07-21,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1074","1074",1,2020-10-01,2022-11-07,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1075","1075",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1086","1086",0,2016-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1087","1087",2,2013-11-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1088","1088",2,2013-11-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1091","1091",2,2013-11-19,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1092","1092",2,2013-11-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1093","1093",0,2016-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1094","1094",0,2013-11-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1095","1095",0,2020-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1096","1096",2,2013-11-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1104","1104",1,2018-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1107","1107",2,2019-02-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1108","1109",1,2021-10-05,2023-11-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1109","1110",1,2021-08-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1110","1111",1,2021-08-01,2022-06-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1111","1112",1,2021-10-11,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1112","1113",1,2021-10-25,2023-12-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1114","1115",1,2020-08-11,2022-09-23,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1115","1116",1,2021-06-01,2022-09-07,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1116","1117",1,2021-04-01,2022-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1118","1119",1,2021-11-01,2023-04-03,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1119","1120",1,2021-11-01,2023-04-03,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1120","1121",1,2021-11-01,2023-03-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1121","1122",1,2021-11-01,2022-06-22,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1122","1123",0,2022-01-01,2023-11-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1124","1125",0,2021-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1125","1126",0,2022-01-01,2023-11-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1126","1127",0,2014-10-15,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1127","1128",1,2022-01-02,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1129","1130",0,2022-01-01,2023-11-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1130","1131",1,2022-02-10,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1131","1132",1,2022-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1132","1133",1,2022-01-01,2022-12-20,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1133","1134",1,2022-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1134","1135",1,2022-03-08,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1135","1136",1,2021-11-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1136","1137",1,2022-02-08,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1137","1138",0,2020-02-15,2023-11-01,2023-09-30 23:23:54,2024-03-14 10:07:33,"227",,"42412"
"1138","1139",0,2022-02-22,2022-02-23,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1139","1140",0,2021-09-01,2022-09-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1140","1141",0,2022-01-01,2022-12-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1142","1143",1,2021-01-01,2023-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1143","1144",1,2016-12-01,2022-03-31,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1144","1145",2,2019-12-01,2022-11-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1145","1146",1,2022-02-10,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1146","1147",1,2022-07-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1147","1148",1,2022-12-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1148","1149",1,2022-06-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1149","1150",1,2022-07-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1150","1151",1,2021-06-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1151","1152",1,2012-12-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1152","1153",1,2012-12-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1154","1155",1,2022-06-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1155","1156",1,2022-07-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1156","1157",1,2011-10-01,,2023-09-30 23:23:54,2023-12-18 16:43:02,"27",,"42412"
"1157","1158",1,2005-08-11,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1158","1159",1,2005-08-11,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1159","1160",1,2002-07-23,,2023-09-30 23:23:54,2023-12-17 23:05:07,"27",,"42412"
"1160","1161",1,2013-11-06,2024-09-30,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1161","1162",1,2022-04-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1162","1163",1,2006-12-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1163","1164",1,2022-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1164","1165",1,2022-10-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1165","1166",1,2012-12-28,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1166","1167",1,2022-01-01,2022-12-27,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1168","1169",1,2022-10-01,2023-09-30,2023-09-30 23:23:54,2023-10-05 09:42:09,"227",,"42412"
"1169","1170",0,2020-02-20,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1170","1173",0,2022-09-12,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1171","1174",0,2020-08-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1173","1176",0,2023-01-23,2023-11-14,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"2053","1176",1,2023-11-15,,2023-11-14 11:00:52,2023-11-14 11:00:52,"30",,"42412"
"1174","1177",0,2023-01-01,2023-03-01,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1175","1178",2,2022-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1176","1179",0,2022-04-12,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1177","1180",2,2022-03-21,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1178","1181",1,2023-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1179","1182",1,2023-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1180","1183",0,2023-01-01,2023-01-01,2023-09-30 23:23:54,2023-12-05 11:13:53,"227",,"42412"
"1181","1184",1,2023-01-01,,2023-09-30 23:23:54,2023-12-18 16:47:43,"27",,"42412"
"1182","1185",1,2023-02-16,2024-02-29,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1183","1186",1,2023-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1184","1187",1,2023-06-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1185","1188",1,2023-06-15,2024-08-06,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1186","1189",1,2023-05-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1188","1191",1,2023-06-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1189","1192",1,2023-06-19,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"1190","1193",1,2020-01-01,,2023-09-30 23:23:54,2023-09-30 23:23:54,"1",,"42412"
"2048","1194",1,2023-10-01,,2023-10-24 11:09:09,2023-10-24 15:47:35,"227",,"42412"
"2049","1195",1,2023-06-01,,2023-10-26 15:55:17,2023-12-18 16:58:29,"27",,"42412"
"2050","1196",1,2023-10-01,,2023-11-06 16:57:35,2023-11-06 16:57:35,"227",,"42412"
"2054","1197",1,2023-09-21,,2023-11-14 11:25:08,2023-11-14 11:25:08,"27",,"42412"
"2055","1198",1,2023-12-01,,2023-11-14 12:16:21,2023-11-14 12:16:21,"27",,"42412"
"2056","1199",1,2023-07-01,,2023-11-14 13:31:41,2023-11-14 13:31:41,"28",,"42412"
"2057","1200",1,2023-10-01,,2023-11-16 15:51:54,2023-11-16 15:51:54,"227",,"42412"
"2058","1201",1,2024-01-01,,2023-11-16 16:38:03,2023-11-16 16:38:03,"227",,"42412"
"2059","1202",1,2023-11-07,,2023-11-29 15:06:16,2023-11-29 15:06:16,"227",,"42412"
"2060","1203",1,2023-01-01,,2023-11-30 12:24:06,2024-05-01 17:09:05,"227",,"42412"
"2064","1204",1,2023-10-01,,2023-12-14 09:33:08,2023-12-14 09:33:08,"227",,"42412"
"2065","1205",1,2023-11-27,,2023-12-15 09:52:58,2023-12-15 09:52:58,"227",,"42412"
"2066","1206",1,2024-01-02,,2023-12-15 11:15:45,2023-12-15 11:15:45,"227",,"42412"
"2067","1207",1,2024-01-01,,2023-12-18 12:53:28,2024-01-03 14:19:22,"27",,"42412"
"2068","1208",0,2022-09-01,,2024-01-02 14:04:35,2024-01-02 14:04:35,"227",,"42412"
"2069","1209",0,2021-07-28,,2024-01-02 14:42:22,2024-01-02 14:42:22,"227",,"42412"
"2070","1210",1,2006-04-03,,2024-01-18 14:13:09,2024-01-18 14:13:09,"227",,"42412"
"2071","1211",1,2005-09-25,,2024-01-18 14:29:15,2024-01-18 14:29:15,"227",,"42412"
"2072","1212",0,2023-12-01,,2024-01-18 16:49:18,2024-01-18 16:49:18,"28",,"42412"
"2073","1213",1,2024-01-16,2024-02-13,2024-01-22 10:36:03,2024-01-22 10:36:03,"27",,"42412"
"2074","1214",2,2022-12-01,,2024-01-31 10:23:20,2024-01-31 10:23:20,"227",,"42412"
"2075","1215",2,2023-10-01,,2024-01-31 10:45:20,2024-01-31 10:45:20,"227",,"42412"
"2076","1216",1,2024-01-15,2024-01-22,2024-01-31 16:15:50,2024-01-31 16:15:50,"227",,"42412"
"2077","1217",2,2024-01-01,,2024-02-06 11:47:23,2024-02-15 15:35:21,"28",,"42412"
"2078","1218",1,2023-07-01,,2024-02-07 09:55:58,2024-02-07 09:55:58,"227",,"42412"
"2079","1219",1,2024-01-01,,2024-02-13 17:03:20,2024-02-13 17:03:20,"227",,"42412"
"2080","1220",1,2024-01-01,,2024-02-13 17:23:40,2024-02-13 17:23:40,"227",,"42412"
"2081","1221",0,2024-01-01,,2024-02-14 13:35:52,2024-02-14 13:35:52,"28",,"42412"
"2082","1222",0,2023-11-01,,2024-02-15 14:06:08,2024-02-15 14:06:08,"28",,"42412"
"2083","1223",1,2023-06-19,,2024-02-27 09:25:26,2024-02-27 09:25:26,"227",,"42412"
"2084","1224",1,2023-10-01,,2024-02-27 09:49:17,2024-02-27 09:49:17,"227",,"42412"
"2085","1225",1,2023-01-01,,2024-02-27 10:11:36,2024-05-01 17:07:23,"227",,"42412"
"2086","1226",1,2023-10-01,,2024-02-27 10:53:26,2024-02-27 10:53:26,"227",,"42412"
"2087","1227",1,2024-01-02,,2024-02-27 15:04:08,2024-02-27 15:04:08,"227",,"42412"
"2088","1228",1,2024-01-01,,2024-02-29 14:35:32,2024-02-29 14:35:32,"227",,"42412"
"2089","1229",1,2024-01-01,,2024-02-29 15:17:39,2024-02-29 15:17:39,"227",,"42412"
"2090","1230",1,2024-01-01,,2024-02-29 16:49:14,2024-02-29 16:49:14,"227",,"42412"
"2091","1231",1,2024-01-01,,2024-02-29 16:59:15,2024-02-29 16:59:15,"227",,"42412"
"2092","1232",1,2024-01-01,,2024-02-29 17:18:17,2024-02-29 17:18:17,"227",,"42412"
"2093","1233",1,2024-01-01,,2024-02-29 17:33:50,2024-02-29 17:33:50,"227",,"42412"
"2094","1234",1,2024-01-01,,2024-03-04 13:55:06,2024-03-04 14:09:43,"227",,"42412"
"2095","1235",1,2024-01-01,,2024-03-04 14:09:11,2024-03-04 14:09:11,"227",,"42412"
"2096","1236",1,2023-09-30,,2024-03-04 16:42:45,2024-03-04 16:49:47,"227",,"42412"
"2097","1237",1,2023-09-30,,2024-03-04 16:59:10,2024-03-04 16:59:10,"227",,"42412"
"2098","1238",1,2023-10-01,,2024-03-04 17:27:31,2024-03-04 17:27:31,"227",,"42412"
"2099","1239",1,2023-10-01,,2024-03-04 17:38:51,2024-03-04 17:38:51,"227",,"42412"
"2100","1240",1,2024-02-15,,2024-03-13 13:42:44,2024-03-13 13:42:44,"227",,"42412"
"2101","1241",0,2024-01-01,,2024-03-14 10:54:33,2024-03-14 10:54:33,"227",,"42412"
"2102","1242",2,2023-05-01,,2024-03-14 12:19:34,2024-03-14 12:19:34,"227",,"42412"
"2106","1243",1,2024-03-01,,2024-04-11 15:26:10,2024-04-11 15:26:10,"227",,"42412"
"2107","1244",2,2024-01-16,,2024-04-18 17:27:00,2024-04-18 17:27:00,"227",,"42412"
"2108","1245",1,2023-12-18,,2024-04-18 17:51:05,2024-04-18 17:51:05,"227",,"42412"
"2109","1246",1,2023-12-18,,2024-04-18 18:05:00,2024-04-18 18:05:00,"227",,"42412"
"2112","1247",1,2024-01-23,,2024-06-10 12:39:17,2024-06-10 12:39:17,"27",,"42412"
"2113","1248",1,2003-11-01,,2024-06-26 10:24:50,2024-06-26 10:24:50,"27",,"42412"
"2114","1249",1,2024-07-01,,2024-06-27 16:35:33,2024-06-27 16:35:33,"227",,"42412"
"2115","1250",1,2024-07-01,,2024-06-27 16:51:09,2024-06-27 16:51:09,"227",,"42412"
"2117","1251",1,2024-08-01,,2024-08-14 15:20:33,2024-08-14 15:20:33,"227",,"42412"
"2118","1252",2,2024-01-01,,2024-08-15 17:00:20,2024-08-15 17:00:20,"227",,"42412"
"2119","1253",2,2024-01-01,,2024-08-15 17:15:20,2024-08-15 17:15:20,"227",,"42412"
"2120","1254",1,2024-01-01,,2024-08-29 15:02:35,2024-08-29 15:02:35,"227",,"42412"
"2121","1255",1,2024-10-01,,2024-10-17 15:26:38,2024-10-17 15:26:38,"227",,"42412"
"2122","1256",1,2024-10-01,,2024-10-17 16:08:21,2024-10-17 16:08:21,"227",,"42412"
"2123","1257",1,2024-10-01,,2024-10-17 16:20:26,2024-10-17 16:20:26,"227",,"42412"
"2124","1258",1,2024-10-01,,2024-10-17 16:54:44,2024-10-17 16:54:44,"227",,"42412"
"2125","1259",1,2024-09-01,,2024-11-05 15:58:21,2024-11-05 15:58:21,"227",,"42412"
